1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
535	3.031974	75.854068	0.007451	2.548391	1.8
536	2.590917	75.447566	0.007482	4.002068	1.9
537	2.565369	76.447442	0.007405	1.177324	1.7
538	3.312880	76.147331	0.007428	4.134279	1.8
539	1.671190	76.558454	0.007397	0.976020	1.9
540	2.390702	76.159783	0.007427	2.369102	1.8
541	4.304895	75.801107	0.007455	3.199385	1.8
542	2.516911	75.396511	0.007486	1.181846	1.9
543	2.572091	75.822155	0.007453	1.915963	1.8
544	4.953882	75.500956	0.007478	3.140601	1.8
545	2.190988	75.094933	0.007510	0.763952	1.9
546	2.344665	74.769829	0.007535	1.271444	1.7
547	2.498808	74.731798	0.007538	3.401579	1.8
548	3.728974	74.335892	0.007569	1.926346	1.8
549	2.749242	73.929427	0.007602	2.929049	1.9
550	2.749155	73.547495	0.007632	3.386877	1.8
551	3.022213	74.068089	0.007591	0.991766	1.9
552	2.914060	73.964226	0.007599	3.064014	1.8
553	2.359028	74.467118	0.007559	1.321566	1.8
554	3.260157	74.210335	0.007579	1.998141	1.9
555	2.493881	74.156199	0.007584	1.347356	1.8
556	4.322559	73.916130	0.007603	7.063150	1.7
557	3.721897	73.509345	0.007636	2.465284	2.8
558	1.775766	74.508746	0.007556	1.400462	3.3
559	2.175541	74.556470	0.007552	0.937812	4.7
560	2.436732	74.519571	0.007555	2.241629	3.2
561	2.694194	74.367099	0.007567	2.755682	2.6
562	2.180756	74.122900	0.007586	1.457815	2.0
563	2.297851	73.824026	0.007610	1.329306	1.8
564	2.441963	74.438290	0.007561	1.844303	1.7
565	1.883042	74.383110	0.007566	0.956446	1.8
566	2.128521	74.496990	0.007557	1.897521	1.8
567	3.534064	75.053952	0.007513	3.532997	1.8
568	2.826446	76.051202	0.007436	3.021317	1.8
569	2.809522	75.674299	0.007465	1.968253	1.8
570	3.557682	75.310519	0.007493	2.634435	2.3
571	3.166813	76.196178	0.007424	1.502105	1.9
572	2.610146	77.108230	0.007355	2.080781	2.0
573	2.364082	76.740779	0.007383	0.847161	1.8
574	3.164666	76.435810	0.007406	2.392830	1.9
575	2.595548	76.995444	0.007364	1.282769	1.8
576	2.629615	77.674849	0.007313	0.921959	1.8
577	3.085658	77.550887	0.007322	1.324769	2.0
578	2.665325	77.733677	0.007309	1.220662	1.8
579	4.121588	77.513121	0.007325	2.779295	1.8
580	2.077246	77.233039	0.007346	1.940509	1.9
581	3.326723	77.116673	0.007355	2.184225	1.8
582	2.448646	76.716869	0.007385	1.278605	1.7
583	2.943401	77.300648	0.007341	1.023197	1.9
584	2.194152	77.279164	0.007343	2.237148	1.8
585	1.956025	77.257778	0.007344	1.016374	1.7
586	2.615088	77.999260	0.007289	1.748238	1.9
587	1.971479	78.136763	0.007279	0.794213	1.8
588	3.120570	78.111723	0.007281	2.175373	1.8
589	4.342439	78.261722	0.007270	2.259321	1.9
590	1.912162	78.193488	0.007275	1.624229	1.8
591	3.163349	79.031226	0.007214	3.378933	1.7
592	2.566748	78.628468	0.007243	4.942792	1.9
593	3.150204	79.628467	0.007171	2.566719	1.8
594	2.051082	80.628426	0.007101	1.336900	2.3
595	2.698127	80.347818	0.007120	2.538464	2.1
596	3.125573	80.770604	0.007091	3.541392	1.8
597	3.795329	80.364400	0.007119	5.650758	1.9
598	3.981985	79.958109	0.007148	4.562543	2.1
599	3.461676	80.936281	0.007079	1.109030	1.8
600	2.075332	81.732338	0.007024	0.520432	1.8
601	4.982765	81.795698	0.007020	1.777035	1.8
602	4.047262	81.974197	0.007008	1.068529	1.8
603	4.565180	82.163560	0.006995	5.552445	2.0
604	3.334401	83.084379	0.006933	2.678371	1.8
605	3.453272	84.084365	0.006867	2.168131	1.8
606	2.391124	84.533086	0.006838	1.171098	1.8
607	2.803002	84.225899	0.006858	4.513507	1.8
608	2.249697	83.872580	0.006881	1.197934	1.8
609	2.955408	84.802304	0.006821	2.285324	1.8
610	2.865355	84.595853	0.006834	1.478484	1.8
611	2.505372	84.932808	0.006812	3.191077	1.7
612	3.268795	85.903715	0.006750	1.160172	1.8
613	2.278594	85.571773	0.006771	0.533732	1.8
614	2.753327	85.480635	0.006777	1.170748	1.8
615	1.925190	85.402871	0.006782	0.736591	1.8
616	3.577725	85.390271	0.006783	2.527316	1.8
617	2.560219	85.436677	0.006780	1.442578	1.7
618	2.980903	85.053622	0.006804	1.046959	1.7
619	2.403395	85.526227	0.006774	2.371390	1.9
620	2.855398	85.187952	0.006796	1.811907	1.8
621	2.859000	86.155523	0.006734	1.921873	1.8
622	3.036772	85.765247	0.006759	3.036744	2.0
623	2.816737	85.359069	0.006785	0.901701	1.8
624	3.506126	85.743419	0.006760	1.264777	1.8
625	2.812138	85.656250	0.006766	1.842460	1.9
626	3.014300	85.455700	0.006779	1.338965	1.8
627	2.461177	85.199328	0.006795	0.715105	1.8
628	3.202896	85.055419	0.006804	1.125536	2.4
629	2.961779	85.127709	0.006800	5.915314	1.8
630	2.732034	84.722494	0.006826	3.470277	1.9
631	3.353020	85.722493	0.006762	5.022110	2.5
632	2.979385	85.322495	0.006787	1.657268	1.8
633	2.143323	85.117241	0.006800	1.172624	2.0
634	2.712560	85.556763	0.006772	2.985028	1.8
635	3.180390	85.774776	0.006758	2.375525	1.7
636	2.520325	85.368187	0.006784	0.970924	2.0
637	2.485366	85.720403	0.006762	1.551588	1.8
638	2.850622	85.634100	0.006767	1.679043	1.8
639	3.441509	85.336363	0.006786	6.012106	1.9
640	2.009141	84.937222	0.006812	2.255221	1.8
641	3.123171	85.937125	0.006748	3.837114	1.8
642	2.592730	85.530634	0.006774	1.331190	1.9
643	2.623127	85.134424	0.006799	2.615690	1.8
644	2.896755	84.762434	0.006823	4.092181	1.8
645	4.511012	85.762388	0.006759	4.934577	1.9
646	1.877425	86.706378	0.006700	1.212454	1.8
647	2.278333	86.300101	0.006725	1.042599	1.8
648	2.022314	86.549986	0.006710	1.350961	1.7
649	2.060283	86.591534	0.006707	2.332360	1.9
650	3.204429	86.850457	0.006691	0.881464	1.8
651	2.821938	86.642582	0.006704	2.504360	1.8
652	2.897244	86.452523	0.006716	2.449533	1.9
653	2.405973	86.049416	0.006741	2.627374	1.8
654	3.062543	85.645646	0.006767	1.746100	1.7
655	1.868469	85.273286	0.006790	1.263987	1.8
656	3.565891	85.423259	0.006781	4.126612	1.8
657	2.273401	85.024308	0.006806	1.881589	1.8
658	3.110272	85.967661	0.006746	1.105775	1.8
659	3.712116	86.443352	0.006716	2.396421	1.7
660	3.263037	86.439188	0.006717	2.640093	1.7
661	2.661127	86.045283	0.006741	1.347777	1.8
662	2.115745	85.758821	0.006759	0.845630	1.7
663	2.616884	86.024663	0.006743	1.334237	2.0
664	2.138323	86.254163	0.006728	0.991304	1.9
665	3.645794	86.304847	0.006725	1.983408	1.8
666	2.918449	86.236513	0.006729	1.653687	1.7
667	4.251360	86.097414	0.006738	6.914363	1.9
668	3.329178	85.690655	0.006764	1.356264	1.8
669	2.713393	85.283927	0.006790	1.440656	1.7
670	2.144382	85.225302	0.006793	0.346845	1.9
671	2.398033	85.174488	0.006797	1.112150	1.8
672	2.390516	85.224471	0.006793	1.748936	1.7
673	2.451039	85.628805	0.006768	1.274354	1.9
674	3.271800	86.369820	0.006721	1.425459	1.8
675	2.138906	86.777437	0.006696	1.125225	1.8
676	4.007153	86.749981	0.006697	6.393294	1.9
677	2.132506	86.371775	0.006721	0.738880	1.8
678	2.631424	85.971928	0.006746	2.598838	1.8
679	2.714670	86.297570	0.006725	0.952542	1.9
680	1.890630	86.374061	0.006721	0.662105	1.8
681	2.740106	86.377162	0.006720	1.362331	1.8
682	2.676933	86.338713	0.006723	1.116194	1.9
683	3.149994	86.602458	0.006706	2.337484	1.8
684	2.178394	87.080443	0.006677	1.720973	1.7
685	3.110797	87.067861	0.006678	2.111253	2.3
686	2.797701	87.607837	0.006644	1.378123	2.4
687	2.751575	87.890044	0.006627	1.636176	2.5
688	2.895283	87.795455	0.006633	1.488766	2.6
689	2.198236	87.919388	0.006625	1.363690	2.4
690	3.238471	87.617633	0.006644	2.694439	2.5
691	2.552046	87.288358	0.006664	2.407441	3.4
692	3.370825	88.145246	0.006612	1.158697	2.8
693	3.979158	87.970370	0.006622	1.768190	2.7
694	2.823246	87.810156	0.006632	2.381017	3.1
695	2.461698	88.535262	0.006588	1.884724	3.4
696	2.456098	88.181860	0.006609	2.191400	2.7
697	3.693659	87.891025	0.006627	1.056247	2.5
698	2.354784	87.708860	0.006638	1.035654	2.5
699	2.379923	87.636303	0.006643	1.413005	2.9
700	2.822151	88.085305	0.006615	1.736578	2.1
701	1.774674	88.185460	0.006609	1.008734	2.2
702	2.894350	88.088260	0.006615	1.859054	3.3
703	2.536128	87.887488	0.006627	0.843625	3.1
704	2.263893	87.745730	0.006636	2.567399	2.6
705	2.145829	87.791784	0.006633	0.560010	2.1
706	4.798319	87.525878	0.006649	6.445285	1.9
707	3.118879	88.365148	0.006598	1.379316	1.9
708	2.001179	89.361553	0.006539	1.071729	2.4
709	2.364415	89.153517	0.006551	2.743032	2.5
710	2.272894	88.785443	0.006573	1.436169	1.8
711	2.301119	88.422972	0.006595	2.701452	1.9
712	2.735664	89.242527	0.006546	2.478741	1.8
713	3.008431	88.836828	0.006570	1.513879	1.8
714	2.597244	89.706217	0.006518	1.791598	2.0
715	3.430009	89.337181	0.006540	1.005514	1.8
716	2.533031	89.194244	0.006549	1.661066	1.8
717	3.249707	89.272328	0.006544	2.624573	2.3
718	2.258394	89.371321	0.006538	0.992955	1.8
719	2.366051	89.244875	0.006546	0.793659	1.7
720	3.835726	89.362071	0.006539	3.407211	1.8
721	3.344314	90.051259	0.006498	2.421505	1.8
722	2.356703	89.644486	0.006522	2.214159	1.8
723	2.815329	90.599845	0.006466	1.678680	1.9
724	2.987651	90.458234	0.006474	1.371407	1.8
725	2.727668	90.584422	0.006467	4.172249	1.8
726	2.491418	91.290047	0.006426	1.198691	1.8
727	3.125526	91.010412	0.006443	1.990231	1.9
728	2.696711	90.959448	0.006445	1.834204	1.8
729	2.935034	91.880190	0.006393	1.076020	1.9
730	2.692161	92.424359	0.006362	1.238586	1.8
731	2.667923	92.384373	0.006364	2.177544	1.8
732	2.233818	92.160164	0.006377	0.622525	2.0
733	3.129763	92.165837	0.006377	3.859056	1.8
734	2.374973	92.217690	0.006374	2.079139	1.8
735	2.472582	93.214981	0.006318	1.207048	1.9
736	3.161958	92.848681	0.006338	0.904744	1.8
737	2.246925	92.708411	0.006346	1.296123	1.7
738	1.920526	92.546203	0.006355	1.693205	1.9
739	2.186490	92.496611	0.006358	1.029026	1.7
740	2.212808	92.281907	0.006370	1.137034	1.7
741	3.134942	92.572358	0.006354	1.699418	1.9
742	2.769007	92.456933	0.006360	1.134419	1.8
743	2.336184	92.598812	0.006352	2.627025	1.8
744	4.022250	92.589672	0.006353	4.687481	1.9
745	2.877048	93.582673	0.006298	0.843753	1.8
746	1.998909	94.129020	0.006268	1.040571	1.7
747	2.854110	94.124156	0.006268	2.444016	1.9
748	2.635548	94.577973	0.006244	4.770969	1.8
749	3.828351	95.577967	0.006190	3.687024	1.7
750	1.925817	95.171127	0.006212	1.197338	2.2
751	2.780577	96.032627	0.006166	3.516225	1.8
752	2.181872	96.969158	0.006117	2.618588	1.7
753	2.089985	97.965752	0.006066	1.413607	1.9
754	1.914965	98.430449	0.006042	1.586378	1.7
755	3.597023	98.898639	0.006019	3.061825	1.7
756	3.106042	99.875596	0.005970	1.344212	1.9
757	3.831542	100.718408	0.005929	3.255570	1.8
758	2.677474	100.354827	0.005946	2.435881	1.8
759	2.438875	99.949448	0.005966	1.350866	1.9
760	2.223150	99.614347	0.005983	1.268950	1.8
761	2.606424	99.537391	0.005987	4.254957	1.7
762	3.734604	100.003552	0.005964	4.174074	1.9
763	1.916276	99.596936	0.005984	1.965963	1.8
764	3.417164	100.567878	0.005936	3.670872	1.7
765	2.620882	100.161424	0.005956	1.040347	1.9
766	2.688911	99.797411	0.005974	1.976580	1.7
767	3.391329	100.427832	0.005943	2.190781	1.8
768	3.934695	100.082939	0.005960	4.070846	1.9
769	2.358707	99.678990	0.005980	2.054823	1.8
770	2.430263	100.676601	0.005931	1.382130	1.8
771	2.486512	100.311399	0.005949	3.197145	1.8
772	2.558258	101.255287	0.005903	1.927862	1.8
773	2.373781	100.921548	0.005919	1.329237	1.7
774	2.962359	100.629169	0.005933	2.171582	1.9
775	3.054783	100.917316	0.005919	1.479836	1.8
776	2.697581	100.940876	0.005918	1.123861	1.7
777	3.798648	100.843152	0.005923	4.030041	1.8
778	2.328304	101.776776	0.005878	1.074060	1.8
779	2.427698	102.543646	0.005841	2.076673	1.8
780	2.649892	102.325261	0.005851	1.056135	1.8
781	1.943104	102.052257	0.005864	0.744276	1.8
782	2.640054	102.158297	0.005859	1.900157	1.8
783	1.975922	101.907568	0.005871	1.440935	1.8
784	2.613239	102.737350	0.005832	2.164759	1.8
785	3.664556	103.457345	0.005798	5.064175	1.7
786	2.696833	104.326193	0.005758	2.375508	1.8
787	2.521552	105.326180	0.005712	1.510863	1.9
788	2.452122	104.956201	0.005729	1.444759	1.7
789	2.833320	105.202928	0.005718	3.662173	1.7
790	2.188219	105.842299	0.005689	1.822986	2.0
791	3.444219	105.451943	0.005707	2.332154	1.8
792	2.505263	106.409304	0.005664	2.281784	1.8
793	3.034242	107.348305	0.005622	0.915273	2.1
794	2.769670	107.045486	0.005636	1.398944	1.8
795	4.943360	107.409898	0.005620	5.385631	1.8
796	2.788907	108.398560	0.005577	2.350895	2.0
797	3.357262	109.370088	0.005535	1.629120	1.8
798	3.054242	109.050712	0.005549	1.100630	1.8
799	2.290605	109.009090	0.005551	0.889854	1.8
800	2.366125	108.852734	0.005557	1.326461	2.7
801	2.571736	108.671968	0.005565	1.548871	1.9
802	2.641018	109.245362	0.005541	1.098406	1.8
803	2.806978	109.022074	0.005550	1.084615	1.8
804	2.241923	108.901649	0.005555	1.102022	1.9
805	3.268946	108.706932	0.005564	1.887417	1.8
806	2.451126	108.398830	0.005577	1.302965	1.7
807	2.952669	108.115028	0.005589	2.883254	1.7
808	2.918797	108.058967	0.005591	2.300998	1.8
809	4.173328	108.930018	0.005554	4.983536	1.8
810	3.416732	108.523212	0.005571	2.466862	1.8
811	2.596870	108.116393	0.005589	1.878976	1.8
812	2.784885	107.794315	0.005603	2.720466	1.8
813	3.849024	108.740989	0.005562	3.345581	1.7
814	2.154296	109.740799	0.005520	2.702877	1.8
815	3.461968	110.738845	0.005478	3.322199	1.8
816	3.961888	111.718425	0.005437	4.438365	1.8
817	3.369030	112.694240	0.005398	1.845664	1.9
818	2.510855	113.539915	0.005364	2.187450	1.8
819	2.238735	113.914346	0.005349	2.069277	1.8
820	2.507485	114.747608	0.005316	1.112161	1.9
821	2.655127	115.363389	0.005292	1.578750	1.8
822	3.417808	115.173350	0.005299	2.653669	1.8
823	2.827329	115.365763	0.005292	1.152082	1.9
824	3.707950	115.063799	0.005304	2.066939	1.8
825	3.935618	114.825087	0.005313	3.988236	1.8
826	3.369382	114.733464	0.005317	3.670335	2.0
827	2.276697	114.327968	0.005332	0.857449	1.8
828	2.696721	114.240810	0.005336	1.493390	2.0
829	3.143504	114.011533	0.005345	1.905286	1.9
830	5.078484	113.915974	0.005349	9.042287	1.8
831	2.571750	114.904515	0.005310	0.693504	1.8
832	2.698577	115.753926	0.005277	0.640268	2.1
833	2.768929	115.721499	0.005278	0.923036	1.8
834	2.016551	115.742172	0.005277	0.628496	1.8
835	3.156880	115.885701	0.005272	2.507478	1.9
836	2.346385	116.038885	0.005266	2.596361	1.8
837	2.486532	115.918942	0.005270	2.254953	1.8
838	3.607639	116.910994	0.005233	5.999140	1.9
839	2.840098	116.504156	0.005248	1.539904	1.8
840	2.897520	117.441571	0.005213	2.198779	2.5
841	2.248574	118.310590	0.005180	1.301465	2.5
842	2.437742	119.039933	0.005153	2.549899	2.3
843	2.363160	119.029894	0.005153	1.998085	2.7
844	2.711543	118.645349	0.005168	1.630934	2.7
845	2.494325	118.260716	0.005182	1.506219	2.5
846	3.546194	117.900889	0.005195	2.344557	2.7
847	2.176823	118.441172	0.005175	1.238478	2.1
848	2.231356	118.386290	0.005177	1.303932	2.3
849	3.360400	118.221470	0.005183	3.297691	1.9
850	2.385913	118.002656	0.005191	1.613327	2.0
851	2.725034	117.912246	0.005195	2.259326	1.8
852	3.072306	118.677085	0.005166	1.454754	1.7
853	3.782637	119.141295	0.005149	1.560622	2.2
854	2.960735	119.448390	0.005138	4.158349	1.8
855	2.434915	119.052725	0.005153	1.969527	1.8
856	3.072909	120.050204	0.005116	1.591389	1.8
857	4.223459	120.349525	0.005105	3.768535	1.8
858	2.347758	121.268829	0.005072	2.038522	1.7
859	3.040448	120.887010	0.005086	1.575068	1.9
860	2.837405	121.162937	0.005076	1.469023	2.2
861	3.759185	120.886978	0.005086	3.516155	2.4
862	2.454068	121.562829	0.005062	2.883248	2.0
863	2.396714	122.561978	0.005027	1.203168	1.8
864	2.813640	122.175386	0.005040	0.759694	2.1
865	3.068028	122.078678	0.005044	1.115495	1.8
866	1.749548	122.160638	0.005041	0.818879	1.7
867	5.024988	122.056044	0.005044	4.143256	1.9
868	4.016634	121.733977	0.005056	5.086464	1.8
869	3.054710	121.327137	0.005070	4.194496	1.8
870	2.815286	122.327137	0.005035	4.802293	1.8
871	4.057662	123.327137	0.005000	5.004410	1.8
872	2.351686	122.920300	0.005014	1.041651	1.9
873	3.298944	122.624183	0.005024	0.923080	1.9
874	2.472978	122.548003	0.005027	0.910879	1.8
875	2.392740	122.366822	0.005033	1.212532	1.7
876	2.495349	122.478302	0.005030	0.568217	2.1
877	1.916157	122.363783	0.005034	0.809634	1.8
878	4.101437	122.405972	0.005032	3.966038	1.8
879	2.460719	123.287866	0.005001	1.361365	1.8
880	2.547998	123.161910	0.005006	1.481375	1.8
881	1.976649	122.840364	0.005017	1.198561	1.8
882	2.798692	122.626945	0.005024	2.006730	1.8
883	2.001235	122.395075	0.005032	0.750225	1.7
884	2.954911	122.446335	0.005031	1.821211	1.8
885	2.167994	122.601982	0.005025	0.704015	1.8
886	2.690854	122.817591	0.005018	1.504561	1.8
887	3.007193	122.722643	0.005021	2.498722	1.8
888	2.143501	123.651613	0.004989	0.681596	1.7
889	2.204907	123.476845	0.004995	2.208133	1.9
890	2.752464	123.478253	0.004995	1.469993	1.8
891	2.804175	123.853209	0.004982	0.905386	1.8
892	2.818313	124.071060	0.004974	2.773845	1.8
893	2.360341	124.122160	0.004973	0.919810	1.8
894	2.521171	124.689829	0.004953	0.489804	1.7
895	3.025582	124.596111	0.004956	1.187147	1.9
896	2.769950	124.551079	0.004958	1.519608	1.8
897	2.699082	124.403742	0.004963	2.639179	1.9
898	2.970528	124.011753	0.004976	1.558720	1.8
899	2.901361	124.512385	0.004959	1.409243	1.7
900	2.145161	124.263092	0.004968	1.637871	1.8
901	2.447566	123.923721	0.004979	1.896998	1.9
902	2.732289	123.546681	0.004992	1.518762	1.7
903	2.875311	123.287953	0.005001	1.173402	1.8
904	2.402794	123.763445	0.004985	1.349550	1.9
905	2.431327	123.523496	0.004993	0.977560	1.7
906	2.216881	123.391858	0.004998	0.540656	1.7
907	2.882309	123.457156	0.004995	2.215728	1.9
908	2.728631	123.819752	0.004983	1.339338	1.8
909	2.643772	123.700235	0.004987	1.608405	1.7
910	3.086549	123.621547	0.004990	0.622466	1.9
911	1.953432	123.802986	0.004984	2.132929	1.8
912	2.072516	123.559347	0.004992	1.698023	1.7
913	3.187682	123.311885	0.005000	1.868191	2.0
914	3.185685	122.978697	0.005012	1.271434	1.8
915	2.569642	122.724944	0.005021	2.842024	1.8
916	2.210892	122.533182	0.005028	1.714039	1.9
917	2.731503	123.451908	0.004996	2.188238	1.8
918	1.983152	123.055773	0.005009	0.996184	1.7
919	2.579535	123.720587	0.004986	1.611418	1.9
920	2.033308	124.230510	0.004969	0.938521	1.7
921	3.493063	124.028146	0.004976	4.393493	1.8
922	2.260965	123.728145	0.004986	0.863079	2.1
923	2.098795	123.451517	0.004996	1.423953	1.8
924	1.937874	123.732202	0.004986	0.636026	1.7
925	1.948220	123.689087	0.004987	1.559735	1.9
926	1.941581	123.668721	0.004988	1.051492	1.7
927	2.571257	123.539710	0.004993	2.655094	1.8
928	2.254871	124.033518	0.004976	1.371990	1.9
929	2.349424	124.819904	0.004949	2.457564	1.8
930	4.813197	124.498980	0.004960	4.425963	1.8
931	2.482949	124.092288	0.004974	1.433594	1.8
932	2.958004	125.069990	0.004940	1.899486	1.8
933	2.805474	124.873778	0.004947	1.822792	1.7
934	1.843693	124.486561	0.004960	1.534812	2.3
935	3.850036	124.177177	0.004971	3.220213	1.8
936	1.900984	125.103340	0.004939	0.679268	1.8
937	2.971067	124.803064	0.004949	3.803525	1.9
938	2.583919	125.221135	0.004935	2.319627	1.8
939	2.123261	125.388935	0.004930	1.673895	1.8
940	2.409932	125.636109	0.004921	1.898406	2.0
941	2.976068	125.303117	0.004932	2.686387	1.8
942	2.158132	126.114435	0.004905	0.920768	1.7
943	2.976990	126.215225	0.004902	2.139237	1.8
944	2.763492	126.619424	0.004888	1.252785	1.9
945	2.606002	126.658434	0.004887	1.440778	1.7
946	2.700608	126.657976	0.004887	1.494977	2.2
947	3.700055	126.417172	0.004895	1.391839	2.6
948	2.361470	126.864374	0.004880	2.152092	2.8
949	3.562421	127.710811	0.004853	1.327940	2.7
950	3.187596	127.335131	0.004865	1.828968	2.7
951	2.821266	127.861898	0.004848	2.540859	2.4
952	2.499237	127.462148	0.004861	1.539552	2.6
953	3.744152	127.345235	0.004865	1.361600	2.4
954	3.726661	127.025793	0.004875	2.161862	1.8
955	2.492056	127.842160	0.004848	1.711443	2.8
956	3.947227	128.755579	0.004819	1.500329	2.2
957	2.233683	128.509861	0.004827	1.280159	1.9
958	2.862274	129.017209	0.004810	1.624537	1.8
959	2.956908	129.624658	0.004791	1.040689	1.8
960	2.465900	129.511376	0.004795	0.828120	1.9
961	3.091170	129.398356	0.004798	2.710259	1.8
962	2.433745	129.884054	0.004783	2.047629	1.8
963	2.176495	130.858291	0.004752	0.761329	1.9
964	1.798950	130.739190	0.004756	1.473188	2.2
965	2.289137	130.704452	0.004757	1.661386	1.8
966	1.974794	130.698555	0.004757	1.587951	2.0
967	2.324744	130.423382	0.004766	1.001096	1.8
968	4.338737	130.551547	0.004762	3.925179	1.7
969	1.716853	130.235703	0.004772	0.936941	1.9
970	4.345704	131.131260	0.004743	8.471329	1.8
971	2.684274	130.763250	0.004755	1.341672	2.7
972	4.104777	131.763216	0.004724	1.738353	1.9
973	3.033401	132.169854	0.004711	3.195354	1.8
974	2.614027	133.132081	0.004682	1.864628	1.8
975	2.679394	134.047566	0.004654	1.467691	1.8
976	2.493698	133.964060	0.004657	1.409406	1.7
977	2.677497	133.830154	0.004661	1.587263	1.8
978	3.790841	133.621825	0.004667	2.795618	1.9
979	2.041405	133.708406	0.004664	0.979700	1.8
980	2.517861	134.018930	0.004655	0.486314	2.1
981	4.099948	133.959865	0.004657	2.812541	1.8
982	3.602074	133.733791	0.004664	2.002300	1.8
983	2.258620	133.354609	0.004675	0.903378	1.8
984	3.335609	133.270973	0.004678	1.551090	2.0
985	1.886290	133.116080	0.004682	0.593229	1.8
986	4.928817	133.167602	0.004681	1.890139	1.8
987	2.820610	133.333668	0.004676	2.228696	1.8
988	2.399267	134.289754	0.004647	1.124833	1.8
989	3.092949	134.279096	0.004647	2.800353	1.8
990	2.021619	134.393913	0.004644	0.465989	1.9
991	2.978576	134.807491	0.004632	4.623671	1.8
992	2.969764	134.896315	0.004629	1.863753	1.8
993	2.898887	135.871168	0.004600	5.081142	1.8
994	2.997843	136.870841	0.004571	1.608822	1.8
995	2.097645	137.846228	0.004543	1.202198	1.8
996	3.093824	138.088565	0.004536	3.679062	1.8
997	2.021120	138.966641	0.004511	0.675429	1.8
998	2.826577	138.615836	0.004521	1.117347	1.8
999	2.550189	138.554785	0.004523	1.261104	2.0
